epoch,train_loss,train_err,test_err
0,1.3738958835601807,0.57616,0.5401
1,1.0005662441253662,0.36644,0.3625
2,0.943785548210144,0.37974,0.3852
3,0.653668224811554,0.27854,0.2768
4,0.6553153991699219,0.25692,0.2744
5,0.5046007633209229,0.26252,0.27
6,0.4141235947608948,0.24122,0.2597
7,0.43249815702438354,0.21154,0.2197
8,0.5493418574333191,0.18604,0.1968
9,0.7710251808166504,0.19588,0.1991
10,0.5309858322143555,0.20316,0.2274
11,0.5119483470916748,0.16752,0.1795
12,0.36038273572921753,0.18254,0.2068
13,0.33550238609313965,0.14266,0.1668
14,0.4884231984615326,0.15238,0.1695
15,0.31279557943344116,0.13972,0.1609
16,0.4334348738193512,0.16454,0.1835
17,0.5145015716552734,0.16012,0.184
18,0.19608202576637268,0.1483,0.1786
19,0.3535388112068176,0.12624,0.1479
20,0.3932912349700928,0.14204,0.1757
21,0.421398788690567,0.13566,0.168
22,0.30541056394577026,0.15276,0.1877
23,0.24861297011375427,0.11162,0.1431
24,0.38427862524986267,0.13298,0.1628
25,0.2941129803657532,0.1096,0.1419
26,0.26064324378967285,0.114,0.1523
27,0.19267693161964417,0.1117,0.1444
28,0.18544688820838928,0.12422,0.1608
29,0.22545218467712402,0.10048,0.1389
30,0.18386153876781464,0.11704,0.1519
31,0.20918819308280945,0.10846,0.137
32,0.230255126953125,0.10422,0.1469
33,0.21520718932151794,0.11378,0.1542
34,0.296709805727005,0.13408,0.1749
35,0.23005232214927673,0.08652,0.1295
36,0.2123880684375763,0.11156,0.1533
37,0.23855523765087128,0.1416,0.1677
38,0.2515217661857605,0.1051,0.14
39,0.2169685810804367,0.10674,0.144
40,0.16276395320892334,0.08864,0.135
41,0.38234537839889526,0.09334,0.134
42,0.17389097809791565,0.11364,0.1547
43,0.22322282195091248,0.10502,0.1431
44,0.32300999760627747,0.11338,0.1635
45,0.3792281746864319,0.07864,0.1234
46,0.2930685579776764,0.10018,0.1435
47,0.3241318166255951,0.10214,0.1469
48,0.13558807969093323,0.09024,0.1299
49,0.24327810108661652,0.10468,0.1468
50,0.21495254337787628,0.1108,0.1524
51,0.3119571805000305,0.0916,0.133
52,0.3416000008583069,0.09436,0.1401
53,0.4422963261604309,0.08314,0.1321
54,0.27408647537231445,0.10468,0.1404
55,0.19334031641483307,0.08718,0.1297
56,0.35827478766441345,0.09004,0.1313
57,0.2694735527038574,0.09746,0.1418
58,0.19009347259998322,0.07972,0.1279
59,0.08074674755334854,0.09368,0.1351
60,0.2884696424007416,0.07476,0.1204
61,0.10184822231531143,0.0795,0.1279
62,0.29426589608192444,0.10126,0.141
63,0.14489658176898956,0.07726,0.1263
64,0.1569376140832901,0.1354,0.1784
65,0.20535600185394287,0.08098,0.1227
66,0.26787158846855164,0.08924,0.1387
67,0.303447961807251,0.07574,0.1199
68,0.2367263287305832,0.09516,0.1422
69,0.3007577955722809,0.09418,0.1399
70,0.27248865365982056,0.06948,0.1205
71,0.3077622354030609,0.07446,0.1225
72,0.29670611023902893,0.07396,0.1253
73,0.25566935539245605,0.09534,0.1427
74,0.20027630031108856,0.0806,0.1312
75,0.1739201545715332,0.09208,0.1354
76,0.17932602763175964,0.06618,0.1168
77,0.21884748339653015,0.12158,0.1612
78,0.1386716067790985,0.08684,0.131
79,0.3110392391681671,0.0651,0.1143
80,0.21839265525341034,0.07764,0.1233
81,0.24653534591197968,0.1049,0.1502
82,0.17219386994838715,0.07764,0.1303
83,0.12278010696172714,0.02434,0.0841
84,0.049505800008773804,0.0207,0.0808
85,0.033492136746644974,0.01692,0.079
86,0.08837864547967911,0.01634,0.0788
87,0.04902436584234238,0.01504,0.0795
88,0.06374667584896088,0.01428,0.0781
89,0.04118293151259422,0.01252,0.0806
90,0.07681210339069366,0.01178,0.0785
91,0.024586355313658714,0.01096,0.078
92,0.0795002430677414,0.01022,0.0811
93,0.056337494403123856,0.0093,0.0794
94,0.04948817566037178,0.00916,0.0788
95,0.05012260004878044,0.00912,0.0784
96,0.002706837607547641,0.00788,0.0772
97,0.06544628739356995,0.00776,0.0792
98,0.03763478249311447,0.007,0.0784
99,0.052811603993177414,0.00668,0.0818
100,0.04419201985001564,0.00698,0.0796
101,0.019106989726424217,0.0067,0.0787
102,0.01659145951271057,0.00556,0.0806
103,0.044733740389347076,0.0056,0.081
104,0.012571776285767555,0.00544,0.0807
105,0.007263123989105225,0.0048,0.0784
106,0.005192470736801624,0.00506,0.0798
107,0.007756960578262806,0.00464,0.0794
108,0.009444469586014748,0.005,0.0791
109,0.01922648586332798,0.00412,0.0793
110,0.016488242894411087,0.00464,0.0796
111,0.009447956457734108,0.00416,0.0772
112,0.006124657578766346,0.00384,0.0773
113,0.01609247364103794,0.00416,0.0813
114,0.04222716763615608,0.0032,0.0807
115,0.0560949444770813,0.00392,0.0806
116,0.04237287491559982,0.0035,0.0788
117,0.009290849789977074,0.0042,0.0821
118,0.004192364402115345,0.00352,0.0797
119,0.009247565641999245,0.00308,0.0792
120,0.01731088198721409,0.00328,0.0792
121,0.004418736789375544,0.00332,0.0807
122,0.035013455897569656,0.00342,0.081
123,0.01156306266784668,0.0028,0.0767
124,0.002348613692447543,0.00196,0.0767
125,0.006071364972740412,0.00194,0.0768
126,0.022376442328095436,0.0018,0.0765
127,0.020193642005324364,0.00146,0.0759
128,0.0032963932026177645,0.00164,0.0758
129,0.018423622474074364,0.00146,0.0774
130,0.020842235535383224,0.00154,0.0774
131,0.009234016761183739,0.00148,0.0754
132,0.00412718066945672,0.00172,0.0756
133,0.009912031702697277,0.00156,0.076
134,0.0174751877784729,0.00138,0.0764
135,0.005645120050758123,0.0013,0.076
136,0.010536539368331432,0.00136,0.0759
137,0.006258255336433649,0.00114,0.0763
138,0.007986915297806263,0.00152,0.076
139,0.0022035003639757633,0.00154,0.0764
140,0.008587616495788097,0.00132,0.0762
141,0.009705412201583385,0.00134,0.076
142,0.0033939064014703035,0.00136,0.0763
143,0.014981907792389393,0.00124,0.0771
144,0.034855376929044724,0.00126,0.0773
145,0.019720369949936867,0.00108,0.0752
146,0.010258561000227928,0.00128,0.0757
147,0.04469762369990349,0.0012,0.0756
148,0.029360253363847733,0.00114,0.0751
149,0.007135731168091297,0.00114,0.0761
150,0.0023879767395555973,0.0011,0.0757
151,0.023599941283464432,0.00112,0.0757
152,0.006363004446029663,0.0009,0.0774
153,0.03548496961593628,0.00108,0.0771
154,0.008258616551756859,0.00108,0.0768
155,0.0033267438411712646,0.00116,0.0774
156,0.03799254447221756,0.00086,0.0777
157,0.01650891825556755,0.00094,0.0768
158,0.0033134936820715666,0.00126,0.0778
159,0.0027171731926500797,0.00118,0.0765
160,0.0034633756149560213,0.001,0.0776
161,0.002312731696292758,0.0009,0.0774
162,0.008891111239790916,0.00096,0.0768
163,0.009402322582900524,0.00116,0.0779
