epoch,train_loss,train_err,test_err
0,1.7017652988433838,0.7054,0.6858
1,1.632106065750122,0.62744,0.6219
2,1.6093034744262695,0.56212,0.5533
3,1.4131208658218384,0.49986,0.4949
4,1.13510000705719,0.43236,0.4315
5,1.0510237216949463,0.45722,0.4408
6,0.9693249464035034,0.39264,0.3911
7,0.8577362298965454,0.44522,0.4477
8,0.7724323868751526,0.35178,0.3434
9,0.8414775133132935,0.38952,0.3947
10,0.7426926493644714,0.36684,0.374
11,0.9099559783935547,0.2734,0.2707
12,0.5635679960250854,0.28976,0.2956
13,0.6949194669723511,0.3532,0.3416
14,0.8305347561836243,0.22476,0.2333
15,0.6718985438346863,0.28172,0.277
16,0.8564163446426392,0.27588,0.2928
17,0.6433010101318359,0.231,0.24
18,0.5052222013473511,0.21656,0.2322
19,0.45994463562965393,0.23852,0.2553
20,0.627232551574707,0.23938,0.256
21,0.5213024616241455,0.20974,0.2269
22,0.6023067235946655,0.21646,0.2334
23,0.4694504141807556,0.27262,0.2925
24,0.4215102791786194,0.21694,0.2237
25,0.5790450572967529,0.21676,0.2255
26,0.5358049273490906,0.20052,0.2204
27,0.44485539197921753,0.1995,0.216
28,0.32105153799057007,0.22936,0.2515
29,0.37507379055023193,0.24072,0.2611
30,0.5346349477767944,0.18906,0.2085
31,0.467872679233551,0.19506,0.211
32,0.44899457693099976,0.2255,0.2512
33,0.5016595125198364,0.24944,0.2584
34,0.2955816984176636,0.16574,0.1916
35,0.3641330599784851,0.16122,0.1851
36,0.3389524817466736,0.1744,0.2041
37,0.5210057497024536,0.17288,0.1996
38,0.4279233515262604,0.16674,0.1959
39,0.7001504898071289,0.14792,0.1753
40,0.44132667779922485,0.32422,0.3311
41,0.49910569190979004,0.23804,0.2566
42,0.41254177689552307,0.18124,0.2205
43,0.351931631565094,0.22136,0.2433
44,0.4913225769996643,0.1629,0.1851
45,0.3631118834018707,0.1692,0.1853
46,0.21335788071155548,0.18322,0.2148
47,0.5087931156158447,0.18788,0.2083
48,0.374540776014328,0.23014,0.246
49,0.333806574344635,0.17376,0.1927
50,0.44734063744544983,0.17776,0.2096
51,0.3361968994140625,0.22356,0.2593
52,0.2751230001449585,0.19844,0.2248
53,0.21322879195213318,0.17292,0.2028
54,0.5291885137557983,0.15362,0.1872
55,0.6528487205505371,0.18644,0.2141
56,0.34990832209587097,0.19218,0.209
57,0.64544677734375,0.1427,0.1738
58,0.4116860032081604,0.16978,0.2035
59,0.226097971200943,0.18206,0.1991
60,0.340287446975708,0.21652,0.2294
61,0.37236130237579346,0.1541,0.1866
62,0.2996511459350586,0.13218,0.1648
63,0.33278948068618774,0.13306,0.1625
64,0.2830943465232849,0.1462,0.1734
65,0.44556862115859985,0.14282,0.1808
66,0.5198716521263123,0.1532,0.1837
67,0.42593613266944885,0.16894,0.189
68,0.4579068124294281,0.19656,0.2237
69,0.39828652143478394,0.19896,0.2158
70,0.2228463590145111,0.12164,0.1562
71,0.3009306490421295,0.13966,0.1701
72,0.22242315113544464,0.19066,0.2181
73,0.45437726378440857,0.1679,0.1921
74,0.46818605065345764,0.15328,0.1821
75,0.4452260434627533,0.15826,0.18
76,0.30117082595825195,0.13216,0.1678
77,0.269378125667572,0.15922,0.1961
78,0.4866395592689514,0.16226,0.1881
79,0.2838296890258789,0.1551,0.1739
80,0.28900212049484253,0.1649,0.1831
81,0.38420039415359497,0.13866,0.1688
82,0.296896368265152,0.11998,0.1546
83,0.18564674258232117,0.05932,0.1102
84,0.31958597898483276,0.05426,0.1058
85,0.18727347254753113,0.04976,0.105
86,0.19017758965492249,0.047,0.1049
87,0.33727970719337463,0.04548,0.1044
88,0.22861137986183167,0.043,0.104
89,0.10260938107967377,0.04156,0.1036
90,0.13093309104442596,0.0412,0.1028
91,0.09407637268304825,0.03936,0.1044
92,0.045881472527980804,0.0383,0.1042
93,0.22819451987743378,0.03672,0.1045
94,0.058711301535367966,0.03506,0.1038
95,0.04388956353068352,0.03396,0.104
96,0.16605328023433685,0.03452,0.1015
97,0.07909008115530014,0.0325,0.101
98,0.08373111486434937,0.03312,0.1034
99,0.09525305032730103,0.03312,0.1037
100,0.17119267582893372,0.02984,0.1048
101,0.05346830561757088,0.02986,0.1042
102,0.1388283371925354,0.02862,0.1037
103,0.07444008439779282,0.02972,0.1051
104,0.04429440572857857,0.02918,0.1055
105,0.15326885879039764,0.02644,0.1033
106,0.07440347969532013,0.03232,0.1088
107,0.0958574041724205,0.02992,0.1056
108,0.02409113571047783,0.02818,0.1048
109,0.12645485997200012,0.02644,0.1039
110,0.0725487768650055,0.02368,0.1022
111,0.128008171916008,0.02442,0.103
112,0.06292169541120529,0.0258,0.1035
113,0.058232564479112625,0.02282,0.1046
114,0.06617989391088486,0.02364,0.1016
115,0.03777924180030823,0.0243,0.1051
116,0.04875481128692627,0.024,0.1058
117,0.13394376635551453,0.0225,0.1076
118,0.12117431312799454,0.02082,0.104
119,0.06043952703475952,0.02508,0.106
120,0.08442152291536331,0.02266,0.1013
121,0.03337671235203743,0.0223,0.1069
122,0.08023384213447571,0.0204,0.1027
123,0.15619535744190216,0.0217,0.1058
124,0.15046299993991852,0.01452,0.1029
125,0.06434110552072525,0.01256,0.1016
126,0.04617977887392044,0.01252,0.1002
127,0.057975076138973236,0.0131,0.102
128,0.08308365941047668,0.012,0.1022
129,0.02331126295030117,0.01152,0.1004
130,0.013054519891738892,0.0114,0.1012
131,0.04006107524037361,0.01144,0.1016
132,0.04654105380177498,0.01134,0.1024
133,0.055883586406707764,0.01012,0.1021
134,0.14118200540542603,0.0109,0.0995
135,0.0550672709941864,0.01074,0.1004
136,0.09041902422904968,0.01096,0.0995
137,0.026203583925962448,0.0105,0.0998
138,0.05030398815870285,0.01132,0.102
139,0.05462166666984558,0.01034,0.0996
140,0.05130283161997795,0.00986,0.101
141,0.022300953045487404,0.0101,0.1012
142,0.025556426495313644,0.00926,0.1024
143,0.05806993693113327,0.01034,0.0993
144,0.06447172909975052,0.00968,0.0997
145,0.015550365671515465,0.00904,0.0995
146,0.051321543753147125,0.00958,0.1001
147,0.08992855995893478,0.00888,0.1004
148,0.015422940254211426,0.00904,0.0996
149,0.04265817999839783,0.00842,0.0996
150,0.05353809520602226,0.00838,0.1001
151,0.014383440837264061,0.00916,0.1003
152,0.10605337470769882,0.00858,0.0992
153,0.009087800979614258,0.00908,0.0996
154,0.024178970605134964,0.0087,0.1
155,0.011900377459824085,0.00842,0.1022
156,0.007975822314620018,0.00844,0.1006
157,0.01511523686349392,0.00862,0.1015
158,0.03707769513130188,0.0087,0.1006
159,0.07535362988710403,0.00834,0.101
160,0.05989668518304825,0.00868,0.1009
161,0.0664840117096901,0.0086,0.1001
162,0.02832915261387825,0.00896,0.1007
163,0.025265980511903763,0.00794,0.1004
