epoch,train_loss,train_err,test_err
66,0.3542075455188751,0.15094,0.1909
67,0.2901245653629303,0.1322,0.185
68,0.23624427616596222,0.1167,0.1562
69,0.39166635274887085,0.12972,0.1635
70,0.26055264472961426,0.1213,0.1584
71,0.2325787991285324,0.14064,0.1779
72,0.4175128936767578,0.10998,0.1492
73,0.20047208666801453,0.13514,0.1718
74,0.4186968207359314,0.12402,0.1691
75,0.29929789900779724,0.14218,0.1823
76,0.2661163806915283,0.12744,0.1619
77,0.3422709107398987,0.13444,0.1748
78,0.2230711430311203,0.17754,0.2086
79,0.17595422267913818,0.14244,0.178
80,0.3056686818599701,0.11658,0.1543
81,0.39503973722457886,0.13298,0.1659
82,0.4409727156162262,0.12774,0.1715
83,0.09321105480194092,0.04918,0.1
84,0.11780182272195816,0.04334,0.1001
85,0.09914056211709976,0.03968,0.0988
86,0.259765088558197,0.03878,0.1002
87,0.11764317750930786,0.03502,0.0962
88,0.141434445977211,0.0351,0.0957
89,0.1439802348613739,0.0333,0.0954
90,0.09240613877773285,0.03298,0.0978
91,0.09857585281133652,0.03216,0.0962
92,0.02995583415031433,0.0299,0.0976
93,0.028789151459932327,0.03076,0.0968
94,0.0831579864025116,0.02884,0.0987
95,0.18954917788505554,0.02892,0.0991
96,0.045784786343574524,0.02626,0.098
97,0.10278700292110443,0.02722,0.0994
98,0.05235840007662773,0.0277,0.0998
99,0.1356118619441986,0.02462,0.0958
100,0.16375668346881866,0.02562,0.0989
101,0.12432483583688736,0.02306,0.0984
102,0.07557651400566101,0.02374,0.0955
103,0.09637509286403656,0.02206,0.0971
104,0.06740526854991913,0.02302,0.0974
105,0.13138426840305328,0.02072,0.0972
106,0.12113219499588013,0.02236,0.1006
107,0.13308104872703552,0.02128,0.1001
108,0.02657332457602024,0.02024,0.0968
109,0.08267553150653839,0.02084,0.1021
110,0.050327472388744354,0.02212,0.1024
111,0.028583085164427757,0.019,0.0968
112,0.05225871875882149,0.01968,0.0968
113,0.048338741064071655,0.01818,0.0978
114,0.023179536685347557,0.019,0.0986
115,0.04588114470243454,0.0178,0.1003
116,0.08640332520008087,0.01732,0.0999
117,0.10506640374660492,0.01884,0.1013
118,0.018538182601332664,0.01644,0.0972
119,0.03130073472857475,0.01744,0.0998
120,0.08061537891626358,0.0184,0.1014
121,0.12191079556941986,0.01578,0.0976
122,0.04153063893318176,0.01884,0.1024
123,0.05553106591105461,0.01648,0.1019
124,0.05793262645602226,0.01236,0.096
125,0.08386916667222977,0.01128,0.0954
126,0.03649637848138809,0.01168,0.0957
127,0.07004319876432419,0.01042,0.0955
128,0.0058990479446947575,0.01044,0.0966
129,0.03478925675153732,0.0097,0.0964
130,0.050481606274843216,0.00922,0.0971
131,0.037894051522016525,0.00992,0.0956
132,0.07642097771167755,0.00972,0.0966
133,0.06034614518284798,0.00962,0.0964
134,0.01821087673306465,0.0095,0.0966
135,0.005368137266486883,0.00922,0.0971
136,0.043868374079465866,0.0093,0.0963
137,0.039216674864292145,0.00888,0.0958
138,0.011289256624877453,0.00888,0.095
139,0.0420437753200531,0.00906,0.0953
140,0.05692100524902344,0.00824,0.0977
141,0.16668763756752014,0.00902,0.0963
142,0.028542112559080124,0.00912,0.0973
143,0.09893171489238739,0.00776,0.0963
144,0.04863585904240608,0.0094,0.0964
145,0.05984852835536003,0.00832,0.0957
146,0.06101173162460327,0.00842,0.0962
147,0.043630123138427734,0.00868,0.0972
148,0.07815803587436676,0.00828,0.0969
149,0.06832033395767212,0.00806,0.0956
150,0.05580226704478264,0.00832,0.0966
151,0.008105522021651268,0.00784,0.0963
152,0.025669777765870094,0.00806,0.096
153,0.03796643018722534,0.0079,0.0962
154,0.05369233340024948,0.0081,0.0968
155,0.06965307146310806,0.00764,0.0971
156,0.054645687341690063,0.00786,0.0958
157,0.03302379697561264,0.00762,0.0968
158,0.03908373787999153,0.00792,0.0977
159,0.0202646367251873,0.00742,0.0962
160,0.043638356029987335,0.00782,0.0969
161,0.013196581974625587,0.0074,0.0966
162,0.0617072694003582,0.00734,0.0973
163,0.03973688557744026,0.00738,0.0969
