epoch,train_loss,train_err,test_err
0,1.844717264175415,0.7142,0.7235
1,1.585532307624817,0.59724,0.5949
2,1.2552372217178345,0.51562,0.5217
3,1.1510642766952515,0.41802,0.4206
4,0.805273711681366,0.37786,0.3776
5,0.8334716558456421,0.34914,0.3554
6,0.6222521066665649,0.28488,0.2933
7,0.8001921772956848,0.29246,0.2972
8,0.4874054789543152,0.24352,0.2505
9,0.5999858975410461,0.22428,0.239
10,0.6997635960578918,0.24382,0.2577
11,0.5430887341499329,0.2016,0.2225
12,0.5376497507095337,0.23026,0.2537
13,0.5371590852737427,0.24858,0.2642
14,0.3965081572532654,0.21054,0.2294
15,0.5619100332260132,0.17984,0.2009
16,0.4407784044742584,0.1742,0.1957
17,0.5487333536148071,0.15004,0.1821
18,0.37989649176597595,0.1659,0.1905
19,0.40085411071777344,0.14508,0.1707
20,0.32638463377952576,0.16224,0.2
21,0.5282374620437622,0.1743,0.2005
22,0.43529757857322693,0.13718,0.1717
23,0.4149116575717926,0.1653,0.1996
24,0.43600234389305115,0.12756,0.1627
25,0.5238438844680786,0.1163,0.1542
26,0.33446210622787476,0.1394,0.1723
27,0.3363017439842224,0.10606,0.1433
28,0.35802534222602844,0.12102,0.1524
29,0.28740763664245605,0.13318,0.1654
30,0.40473049879074097,0.13518,0.1677
31,0.5161080360412598,0.1184,0.1579
32,0.4102180600166321,0.11972,0.147
33,0.41485700011253357,0.1135,0.1523
34,0.4215511381626129,0.10202,0.1468
35,0.24519619345664978,0.15304,0.1871
36,0.15162335336208344,0.1219,0.1578
37,0.19224336743354797,0.09866,0.1345
38,0.2063034027814865,0.11912,0.159
39,0.24063649773597717,0.09108,0.1377
40,0.29177504777908325,0.08796,0.133
41,0.280605673789978,0.13402,0.1739
42,0.44676393270492554,0.11202,0.1459
43,0.2104198932647705,0.11292,0.1586
44,0.4315815567970276,0.08812,0.1379
45,0.22017154097557068,0.1172,0.1663
46,0.37927159667015076,0.11418,0.1615
47,0.27945956587791443,0.12762,0.1709
48,0.253229558467865,0.10136,0.1517
49,0.31357288360595703,0.07986,0.1285
50,0.35727688670158386,0.10286,0.1511
51,0.1753663718700409,0.0912,0.1433
52,0.21751824021339417,0.09148,0.1422
53,0.20450687408447266,0.08524,0.1306
54,0.27212661504745483,0.08718,0.1379
55,0.2232550084590912,0.10556,0.1488
56,0.21971110999584198,0.12394,0.1698
57,0.2114465981721878,0.10036,0.1516
58,0.2348039597272873,0.09666,0.1516
59,0.20257925987243652,0.10848,0.1646
60,0.17278358340263367,0.08404,0.1373
61,0.18301761150360107,0.0805,0.1332
62,0.2971644997596741,0.09016,0.1433
63,0.16092418134212494,0.1054,0.1623
64,0.1953648179769516,0.07738,0.1344
65,0.2189698964357376,0.07464,0.1282
66,0.29233843088150024,0.08482,0.1459
67,0.21829672157764435,0.08404,0.1417
68,0.24205760657787323,0.0846,0.1358
69,0.23723554611206055,0.0894,0.1459
70,0.14254972338676453,0.06682,0.1228
71,0.21724867820739746,0.11736,0.1705
72,0.16966983675956726,0.08612,0.1379
73,0.25654205679893494,0.06692,0.1177
74,0.13225260376930237,0.09394,0.1449
75,0.20442374050617218,0.07352,0.1282
76,0.26346760988235474,0.0941,0.1499
77,0.20777645707130432,0.0904,0.1533
78,0.1302579790353775,0.08742,0.1394
79,0.18062938749790192,0.06616,0.1208
80,0.22568729519844055,0.07832,0.1388
81,0.24730002880096436,0.07782,0.1372
82,0.21574945747852325,0.07004,0.1238
83,0.10161521285772324,0.02158,0.0867
84,0.0839720219373703,0.01766,0.0817
85,0.041836224496364594,0.01544,0.0812
86,0.08289805799722672,0.01394,0.0799
87,0.014994907192885876,0.01126,0.0789
88,0.05587140843272209,0.01026,0.0764
89,0.05452766269445419,0.00998,0.0772
