epoch,train_loss,train_err,test_err
115,0.003265374805778265,0.00182,0.0762
116,0.02236499823629856,0.00174,0.0776
117,0.007154339458793402,0.00184,0.0767
118,0.009666567668318748,0.00212,0.0776
119,0.005654060747474432,0.00194,0.0768
120,0.025899093598127365,0.00138,0.0748
121,0.004802352283149958,0.00188,0.0769
122,0.02216935157775879,0.00174,0.0753
123,0.0038811564445495605,0.00148,0.0758
124,0.005731797311455011,0.00108,0.0758
125,0.005997988395392895,0.00094,0.0759
126,0.007170164491981268,0.00134,0.076
127,0.005071043968200684,0.00066,0.0749
128,0.01093289814889431,0.00104,0.0762
129,0.009726619347929955,0.0007,0.0765
130,0.012492728419601917,0.00102,0.0755
131,0.00627904525026679,0.00088,0.0747
132,0.0024474263191223145,0.00112,0.0756
133,0.02023642137646675,0.0008,0.0758
134,0.010863328352570534,0.00096,0.075
135,0.007286101579666138,0.00082,0.0745
136,0.0014794826274737716,0.0009,0.0741
137,0.03592771291732788,0.0007,0.075
138,0.003782904241234064,0.0006,0.0748
139,0.012966876849532127,0.00048,0.0748
140,0.005758613348007202,0.00074,0.0762
141,0.006376230623573065,0.00104,0.0738
142,0.007283073849976063,0.00076,0.0757
143,0.041939444839954376,0.00062,0.075
144,0.002340900944545865,0.00068,0.076
145,0.0038882612716406584,0.0006,0.0762
146,0.010539352893829346,0.00054,0.0757
147,0.007386886980384588,0.00066,0.0761
148,0.00994263868778944,0.00064,0.0755
149,0.008634263649582863,0.00056,0.076
150,0.010306065902113914,0.00064,0.077
151,0.0015437841648235917,0.00066,0.0753
152,0.00329473614692688,0.0007,0.0753
153,0.0022332787048071623,0.0005,0.0759
154,0.0015125274658203125,0.00058,0.0757
155,0.011082339100539684,0.00048,0.0764
156,0.005861562676727772,0.00064,0.0748
157,0.002532482147216797,0.00044,0.0756
158,0.027556419372558594,0.00062,0.0749
159,0.030749624595046043,0.00042,0.0753
160,0.02960137091577053,0.00028,0.0759
161,0.008662963286042213,0.00042,0.0752
162,0.0027684569358825684,0.00048,0.0752
163,0.0030876933597028255,0.00048,0.0751
