epoch,train_loss,train_err,test_err
0,1.9925754070281982,0.73316,0.7203
1,1.7526992559432983,0.62856,0.6214
2,1.5354087352752686,0.53988,0.5308
3,1.2267534732818604,0.40952,0.3948
4,0.8391434550285339,0.3101,0.3292
5,0.6238518953323364,0.25386,0.2737
6,0.8818269968032837,0.2247,0.247
7,0.4072604179382324,0.20446,0.2301
8,0.7384035587310791,0.198,0.2287
9,0.7295174598693848,0.16984,0.1998
10,0.4163118302822113,0.15738,0.1928
11,0.31135451793670654,0.14714,0.1809
12,0.4245719313621521,0.14116,0.1886
13,0.6695057153701782,0.13338,0.1697
14,0.4895901083946228,0.14344,0.1846
15,0.40771570801734924,0.12558,0.1572
16,0.48053082823753357,0.11886,0.1635
17,0.3911069929599762,0.11746,0.1693
18,0.5694423913955688,0.11326,0.16
19,0.3348119556903839,0.11726,0.1567
20,0.24904747307300568,0.10682,0.1616
21,0.3235412538051605,0.11272,0.1626
22,0.3325422406196594,0.1026,0.1586
23,0.21366529166698456,0.09896,0.1516
24,0.35612788796424866,0.10636,0.1572
25,0.30503931641578674,0.09366,0.1394
26,0.266155481338501,0.09462,0.142
27,0.17841188609600067,0.08998,0.1454
28,0.2637037932872772,0.09162,0.1386
29,0.3523973524570465,0.08414,0.138
30,0.22305695712566376,0.08726,0.1477
31,0.17298631370067596,0.07682,0.1354
32,0.3364284038543701,0.07732,0.1325
33,0.24806150794029236,0.07354,0.1289
34,0.36067289113998413,0.08012,0.1386
35,0.18844933807849884,0.07792,0.1366
36,0.22493454813957214,0.08358,0.1513
37,0.18526755273342133,0.07818,0.1424
38,0.29478177428245544,0.07392,0.1349
39,0.2654206454753876,0.0775,0.1327
40,0.23722466826438904,0.0743,0.1389
41,0.3208346962928772,0.06746,0.1314
42,0.19286160171031952,0.0771,0.138
43,0.25863686203956604,0.07378,0.1348
44,0.36299970746040344,0.07188,0.1362
45,0.3464789092540741,0.0712,0.1366
46,0.14174191653728485,0.06864,0.13
47,0.24592678248882294,0.0694,0.1371
48,0.2588192820549011,0.06828,0.1334
49,0.29080909490585327,0.06618,0.1332
50,0.3010782301425934,0.06132,0.1283
51,0.3074871301651001,0.058,0.1321
52,0.35553306341171265,0.06228,0.1346
53,0.20191749930381775,0.06032,0.1275
54,0.3841155171394348,0.06646,0.1375
55,0.24197706580162048,0.07236,0.131
56,0.27388858795166016,0.0723,0.1352
57,0.25854191184043884,0.06768,0.1352
58,0.15594597160816193,0.061,0.1229
59,0.22714845836162567,0.06628,0.1421
60,0.11187152564525604,0.07044,0.1366
61,0.11058478057384491,0.06212,0.1211
62,0.10211169719696045,0.05284,0.1242
63,0.11601772159337997,0.0621,0.1287
64,0.23064231872558594,0.05566,0.1298
65,0.09800862520933151,0.06114,0.1226
66,0.23224961757659912,0.06438,0.138
67,0.15489031374454498,0.06448,0.1265
68,0.2072034329175949,0.05682,0.126
69,0.24348044395446777,0.06378,0.1374
70,0.2980087697505951,0.061,0.124
71,0.14760807156562805,0.05308,0.1306
72,0.21946576237678528,0.05822,0.1277
73,0.15221600234508514,0.0648,0.1337
74,0.2768397927284241,0.061,0.1271
75,0.2009241133928299,0.0536,0.1224
76,0.21757642924785614,0.054,0.1289
77,0.20843684673309326,0.04774,0.1245
78,0.137845978140831,0.05758,0.133
79,0.19733823835849762,0.05372,0.1247
80,0.37419313192367554,0.0552,0.1335
81,0.2410646229982376,0.05866,0.128
82,0.1433820277452469,0.0504,0.119
83,0.10753743350505829,0.021,0.0954
84,0.1295267939567566,0.01658,0.095
85,0.059170257300138474,0.01354,0.094
86,0.02562255784869194,0.0126,0.0929
87,0.02399437502026558,0.0116,0.0926
88,0.06507964432239532,0.0101,0.0906
89,0.034824468195438385,0.00888,0.0961
90,0.0120907723903656,0.0083,0.0941
91,0.023141682147979736,0.00734,0.0933
92,0.032881688326597214,0.00656,0.0931
93,0.01146726030856371,0.00682,0.0939
94,0.05383650213479996,0.00622,0.0943
95,0.011566543951630592,0.00558,0.0906
96,0.009898948483169079,0.00562,0.093
97,0.02165120840072632,0.00596,0.0948
98,0.017884165048599243,0.00448,0.0919
99,0.030479449778795242,0.00452,0.0896
100,0.02232062816619873,0.00442,0.0912
101,0.06602001935243607,0.00396,0.0916
102,0.10397758334875107,0.00354,0.093
103,0.02592448517680168,0.00362,0.0941
104,0.006195235066115856,0.00382,0.0938
105,0.018089711666107178,0.00288,0.0916
106,0.049025241285562515,0.00292,0.0911
107,0.005545979831367731,0.00302,0.092
108,0.01538199745118618,0.00296,0.0935
109,0.010699707083404064,0.00302,0.0915
110,0.01794152334332466,0.00226,0.0918
111,0.008557337336242199,0.00282,0.0934
112,0.006279361434280872,0.00288,0.0955
113,0.002797031309455633,0.00226,0.0956
114,0.013505363836884499,0.00214,0.0967
115,0.006292563863098621,0.00216,0.0952
116,0.007493359036743641,0.00226,0.0991
117,0.0013786792987957597,0.00218,0.0975
118,0.014553898945450783,0.0021,0.0951
119,0.007332992739975452,0.00218,0.0942
120,0.016201382502913475,0.00214,0.0955
121,0.0019702196586877108,0.00236,0.0972
122,0.018898725509643555,0.00208,0.0975
123,0.010315919294953346,0.00178,0.0951
124,0.012007099576294422,0.00182,0.0947
125,0.012400215491652489,0.00148,0.0954
126,0.004837381653487682,0.00148,0.0941
127,0.007573378272354603,0.0012,0.0932
128,0.03553401306271553,0.00096,0.0931
129,0.011214638128876686,0.00124,0.0952
130,0.0009295701747760177,0.0012,0.0954
131,0.00814585667103529,0.00084,0.0949
132,0.00839638989418745,0.00122,0.097
133,0.0043763876892626286,0.00072,0.0961
134,0.007388985250145197,0.00116,0.0937
135,0.001566380262374878,0.00092,0.0955
136,0.008617078885436058,0.0012,0.0934
137,0.0010038375621661544,0.00094,0.0953
138,0.026144515722990036,0.001,0.0938
139,0.002815449144691229,0.00114,0.0933
140,0.0010296046966686845,0.00096,0.096
141,0.004481315612792969,0.00104,0.0941
142,0.004852861166000366,0.00114,0.095
143,0.002538823988288641,0.00098,0.0953
144,0.0017139673000201583,0.00106,0.0973
145,0.0019426525104790926,0.001,0.0952
146,0.004736995790153742,0.00096,0.0957
147,0.006892305798828602,0.00086,0.0935
148,0.007110136561095715,0.00094,0.0962
149,0.00909513235092163,0.001,0.0938
150,0.0038800120819360018,0.00068,0.0954
151,0.00266802916303277,0.001,0.0949
152,0.0018939435249194503,0.00104,0.0942
153,0.006204932928085327,0.00076,0.0965
154,0.004778790287673473,0.00094,0.0957
155,0.002667295979335904,0.00098,0.0952
156,0.027068477123975754,0.00084,0.0943
157,0.003281140234321356,0.00066,0.0951
158,0.015238111838698387,0.00076,0.0931
159,0.001135623431764543,0.001,0.0954
160,0.0029379844199866056,0.0008,0.0947
161,0.001962035894393921,0.00086,0.0962
162,0.0003097653388977051,0.00072,0.0964
163,0.0014731347328051925,0.00072,0.0949
