epoch,train_loss,train_err,test_err
0,1.8899459838867188,0.72346,0.7074
1,1.7468984127044678,0.67762,0.6629
2,1.9447624683380127,0.6379,0.6135
3,1.6739801168441772,0.60112,0.5893
4,1.5160877704620361,0.5738,0.5634
5,1.5837604999542236,0.5715,0.5697
6,1.5145959854125977,0.51782,0.5157
7,1.5703929662704468,0.47274,0.4729
8,1.0973713397979736,0.43222,0.4215
9,0.9888728857040405,0.39904,0.403
10,0.9267274737358093,0.39258,0.3861
11,0.9227439165115356,0.35374,0.3572
12,1.0794966220855713,0.33228,0.3372
13,0.9337368011474609,0.33052,0.324
14,0.9126966595649719,0.30292,0.3105
15,0.8214033246040344,0.28316,0.2935
16,0.8046758770942688,0.26608,0.286
17,0.7691474556922913,0.27122,0.2773
18,0.904394805431366,0.26078,0.2707
19,0.872419536113739,0.25,0.2714
20,0.7481197118759155,0.25084,0.2671
21,0.8217595815658569,0.23914,0.2618
22,1.0327619314193726,0.23424,0.243
23,0.9092552065849304,0.23844,0.2557
24,0.7102599143981934,0.22904,0.2533
25,0.6070353984832764,0.22562,0.2484
26,0.6411818861961365,0.2144,0.2355
27,0.6564932465553284,0.21396,0.2451
28,0.6454686522483826,0.2128,0.2336
29,0.5887547135353088,0.20888,0.2312
30,0.5989378690719604,0.20344,0.2241
31,0.6627330780029297,0.19882,0.234
32,0.6404742002487183,0.19548,0.2187
33,0.6340047121047974,0.20088,0.2255
34,0.7011273503303528,0.20142,0.2191
35,0.4732804298400879,0.18276,0.2069
36,0.6707457304000854,0.198,0.2276
37,0.5574885010719299,0.19404,0.2123
38,0.5894531011581421,0.18498,0.2032
39,0.49339771270751953,0.18516,0.2076
40,0.31687188148498535,0.18148,0.2057
41,0.37363725900650024,0.17566,0.2099
42,0.45353445410728455,0.18006,0.2069
43,0.4328140318393707,0.17134,0.2
44,0.820081353187561,0.17318,0.195
45,0.3995634913444519,0.17642,0.2037
46,0.44673848152160645,0.18864,0.2197
47,0.47506505250930786,0.17022,0.195
48,0.5204030275344849,0.17368,0.2083
49,0.4470335841178894,0.17126,0.2008
50,0.8604062795639038,0.17356,0.2133
51,0.3058505058288574,0.16584,0.2035
52,0.7157503366470337,0.16332,0.2014
53,0.5621401071548462,0.15918,0.1914
54,0.7164614796638489,0.17292,0.2129
55,0.36488068103790283,0.15896,0.1902
56,0.9177590608596802,0.16288,0.1898
57,0.5445857048034668,0.15532,0.1896
58,0.529554545879364,0.15508,0.188
59,0.6266658902168274,0.16284,0.2019
60,0.47708410024642944,0.1605,0.1858
61,0.5653026103973389,0.171,0.2017
62,0.4515758156776428,0.155,0.1851
63,0.34950369596481323,0.14912,0.1799
64,0.6005485653877258,0.15806,0.1879
65,0.420400470495224,0.15994,0.1952
66,0.49665889143943787,0.15714,0.1913
67,0.5263774991035461,0.1519,0.1793
68,0.3195039927959442,0.15314,0.1843
69,0.7345184683799744,0.15376,0.1832
70,0.5177382826805115,0.15106,0.1875
71,0.4086771607398987,0.1441,0.1764
72,0.47526678442955017,0.14476,0.1856
73,0.42640289664268494,0.14612,0.1927
74,0.6101473569869995,0.1622,0.1855
75,0.45080724358558655,0.13902,0.18
76,0.35476118326187134,0.14064,0.1754
77,0.5160597562789917,0.14428,0.1771
78,0.6631966829299927,0.1396,0.1756
79,0.6614998579025269,0.1367,0.1735
80,0.3048836588859558,0.14858,0.184
81,0.3982856869697571,0.13996,0.18
82,0.4692917764186859,0.14172,0.1847
83,0.30548033118247986,0.09014,0.1411
84,0.2397962361574173,0.08342,0.1374
85,0.19857379794120789,0.08094,0.1363
86,0.22522452473640442,0.07738,0.1326
87,0.22151735424995422,0.07462,0.1365
88,0.2461334466934204,0.07216,0.1284
89,0.39468836784362793,0.07108,0.132
90,0.16330040991306305,0.07074,0.1318
91,0.11342869699001312,0.068,0.1292
92,0.215576171875,0.06824,0.1315
93,0.1213485598564148,0.06478,0.1341
94,0.2137943059206009,0.06432,0.1334
95,0.14737515151500702,0.0651,0.1324
96,0.35661569237709045,0.06098,0.1324
97,0.22029392421245575,0.06166,0.1339
98,0.2655108571052551,0.05944,0.13
99,0.19813519716262817,0.05806,0.1351
100,0.23627671599388123,0.05848,0.1304
101,0.21509015560150146,0.05754,0.1334
102,0.18761059641838074,0.05628,0.1323
103,0.15456347167491913,0.05552,0.1304
104,0.2334212362766266,0.0542,0.1304
105,0.2691197693347931,0.0539,0.1333
106,0.22848086059093475,0.05282,0.1313
