epoch,train_loss,train_err,test_err
121,0.04376961663365364,0.01932,0.1106
122,0.08776792138814926,0.0195,0.1166
123,0.058855604380369186,0.01988,0.1158
124,0.06096552684903145,0.0161,0.1131
125,0.004578095860779285,0.0152,0.111
126,0.041898004710674286,0.01352,0.11
127,0.0568825788795948,0.01342,0.1096
128,0.013784795999526978,0.01334,0.1094
129,0.010201448574662209,0.01358,0.1103
130,0.011995673179626465,0.0128,0.1103
131,0.034180931746959686,0.01362,0.1095
132,0.06015516072511673,0.01278,0.1088
133,0.019610250368714333,0.01164,0.1114
134,0.023323649540543556,0.01314,0.1095
135,0.027710478752851486,0.01284,0.1085
136,0.027402644976973534,0.0131,0.1084
137,0.06888432800769806,0.01248,0.1101
138,0.02853371575474739,0.01278,0.1087
139,0.1561274528503418,0.0121,0.1123
140,0.1000518649816513,0.01224,0.11
141,0.05950620770454407,0.01132,0.1097
142,0.09284196048974991,0.01202,0.1086
143,0.003991586156189442,0.0123,0.1085
144,0.022865284234285355,0.01244,0.1092
145,0.03304122015833855,0.01284,0.11
146,0.010569375939667225,0.01146,0.1069
147,0.08198506385087967,0.01106,0.1105
148,0.13604851067066193,0.01132,0.1114
149,0.015641797333955765,0.01148,0.1107
150,0.04997014254331589,0.01206,0.1102
151,0.013795209117233753,0.01244,0.1106
152,0.03326054662466049,0.01126,0.1095
153,0.03072536550462246,0.01068,0.1075
154,0.03409281373023987,0.01168,0.1096
155,0.025122886523604393,0.0114,0.1074
156,0.03536437824368477,0.0114,0.108
157,0.018652820959687233,0.00998,0.107
158,0.02808011695742607,0.01168,0.108
159,0.047546327114105225,0.01054,0.1062
160,0.05354555696249008,0.01028,0.109
161,0.09752815961837769,0.01098,0.1081
162,0.00742527237161994,0.01008,0.1073
163,0.014837819151580334,0.01044,0.1095
