epoch,train_loss,train_err,test_err
113,0.01360086165368557,0.00382,0.1131
114,0.05309341102838516,0.00404,0.1156
115,0.05982842296361923,0.00376,0.1162
116,0.027424022555351257,0.00372,0.1162
117,0.009747308678925037,0.00348,0.1163
118,0.005694931838661432,0.00372,0.1134
119,0.04526640847325325,0.00334,0.1161
120,0.03093678317964077,0.0036,0.1166
121,0.005783826112747192,0.0035,0.1163
122,0.011576610617339611,0.00314,0.1144
123,0.01590709015727043,0.00314,0.1164
124,0.06696106493473053,0.00268,0.1159
125,0.007611715700477362,0.00212,0.1149
126,0.0009264945983886719,0.00246,0.1185
127,0.0037787319160997868,0.00224,0.1162
128,0.0026585757732391357,0.00186,0.1153
129,0.013534074649214745,0.00184,0.1144
130,0.0024291514419019222,0.00242,0.1139
131,0.003232896327972412,0.0017,0.1134
132,0.06776092946529388,0.00206,0.1158
133,0.015633363276720047,0.00202,0.1121
134,0.01681240275502205,0.00186,0.111
135,0.000905883323866874,0.00196,0.1159
136,0.021935682743787766,0.00178,0.1146
137,0.017464393749833107,0.0017,0.1135
138,0.0017747164238244295,0.00172,0.1146
139,0.00900256633758545,0.00202,0.1162
140,0.007196974940598011,0.00158,0.1163
141,0.006342834327369928,0.00138,0.1132
142,0.01601690612733364,0.00184,0.1128
143,0.011385160498321056,0.0016,0.114
144,0.015476238913834095,0.00172,0.1138
145,0.05656401067972183,0.0014,0.1168
146,0.0006828665500506759,0.00186,0.1131
147,0.02369214966893196,0.00162,0.113
148,0.0032894015312194824,0.00164,0.115
149,0.005803429987281561,0.00162,0.115
150,0.021105492487549782,0.0013,0.1125
151,0.009557533077895641,0.00146,0.115
152,0.013725322671234608,0.0017,0.1133
153,0.01463045459240675,0.00144,0.1176
154,0.004666352178901434,0.0011,0.1137
155,0.0028498887550085783,0.00122,0.1157
156,0.045674752444028854,0.0015,0.1144
157,0.0031834840774536133,0.00152,0.1144
158,0.006348729133605957,0.00132,0.1166
159,0.014415753073990345,0.0014,0.1155
160,0.0075477538630366325,0.00132,0.1152
161,0.00795850157737732,0.00132,0.1174
162,0.007034569978713989,0.00094,0.1175
163,0.001691627549007535,0.00142,0.1173
