epoch,train_loss,train_err,test_err
67,0.27405601739883423,0.08458,0.1601
68,0.3380323052406311,0.07998,0.153
69,0.2923521399497986,0.07374,0.1439
70,0.18398766219615936,0.07342,0.139
71,0.33817094564437866,0.08246,0.1472
72,0.24248585104942322,0.07838,0.1541
73,0.1425531655550003,0.07862,0.1417
74,0.1500314474105835,0.07446,0.1486
75,0.23883935809135437,0.08528,0.1608
76,0.28047803044319153,0.07484,0.1495
77,0.3476394712924957,0.08058,0.1402
78,0.37822991609573364,0.0744,0.1423
79,0.242640420794487,0.0778,0.1505
80,0.25787943601608276,0.07934,0.1486
81,0.13505634665489197,0.0753,0.137
82,0.3648567199707031,0.07504,0.1435
83,0.07894238084554672,0.0414,0.1163
84,0.10612322390079498,0.03658,0.1155
85,0.1927776336669922,0.03422,0.112
86,0.11756622791290283,0.03136,0.1167
87,0.1588095724582672,0.03016,0.1145
88,0.1517152488231659,0.02832,0.1136
89,0.061220962554216385,0.02658,0.1122
90,0.07281901687383652,0.0256,0.114
91,0.06408622115850449,0.02456,0.1143
92,0.047279708087444305,0.02412,0.1134
93,0.042685214430093765,0.02398,0.1145
94,0.11291366815567017,0.02306,0.1121
95,0.035142965614795685,0.0223,0.1106
96,0.049774400889873505,0.022,0.1111
97,0.0558745376765728,0.02192,0.1124
98,0.09018930047750473,0.01954,0.1098
99,0.024350374937057495,0.02102,0.1133
100,0.038345348089933395,0.01908,0.1192
101,0.09160132706165314,0.01828,0.1112
102,0.04062709957361221,0.01746,0.1179
103,0.05664854496717453,0.0179,0.1201
104,0.07171712070703506,0.01794,0.1159
105,0.08000099658966064,0.01746,0.1183
106,0.08326783776283264,0.01714,0.1161
107,0.08920903503894806,0.01564,0.1167
108,0.006860625930130482,0.01548,0.1177
109,0.032935939729213715,0.0152,0.1201
110,0.13044613599777222,0.015,0.1196
111,0.03829193115234375,0.01428,0.1196
112,0.0671541690826416,0.01354,0.1184
113,0.04840107634663582,0.01354,0.1154
114,0.059402309358119965,0.01464,0.1189
115,0.06238903850317001,0.01318,0.1202
116,0.04549943283200264,0.0135,0.1202
117,0.028910214081406593,0.01258,0.1177
118,0.04119915887713432,0.01248,0.1165
119,0.06254444271326065,0.0136,0.1184
120,0.05478588491678238,0.01344,0.1194
121,0.046003274619579315,0.01318,0.1244
122,0.04181568697094917,0.01206,0.1209
123,0.023314904421567917,0.0127,0.1184
124,0.031583089381456375,0.01056,0.1179
125,0.052334558218717575,0.00934,0.1167
126,0.05853210762143135,0.00946,0.1172
127,0.0482570081949234,0.00872,0.1156
128,0.02049837075173855,0.00892,0.1154
129,0.019308459013700485,0.00844,0.1145
130,0.04024568200111389,0.0089,0.1178
131,0.051694415509700775,0.0088,0.1165
132,0.009051138535141945,0.00868,0.1152
133,0.009000927209854126,0.00812,0.1161
134,0.011103248223662376,0.00844,0.1167
135,0.01719300076365471,0.00748,0.1156
136,0.014005804434418678,0.00854,0.1161
137,0.057327259331941605,0.00806,0.1163
138,0.049523528665304184,0.00786,0.1166
139,0.046363990753889084,0.00766,0.1163
140,0.031200939789414406,0.00774,0.1167
141,0.017500560730695724,0.00844,0.1149
142,0.0535508394241333,0.00724,0.1207
143,0.029457038268446922,0.0073,0.1164
144,0.04862509295344353,0.0079,0.117
145,0.011991119012236595,0.00744,0.1164
146,0.01717141829431057,0.00796,0.1193
147,0.04499936103820801,0.00822,0.1179
148,0.015248352661728859,0.00764,0.1185
149,0.01551935076713562,0.00748,0.1157
150,0.002866041613742709,0.00786,0.1158
151,0.062094796448946,0.00768,0.1138
152,0.0656597688794136,0.00716,0.1157
153,0.040792036801576614,0.00738,0.1181
154,0.01274611335247755,0.00732,0.1153
155,0.024117207154631615,0.00782,0.1174
156,0.0176243893802166,0.0068,0.1165
157,0.029513437300920486,0.00774,0.1157
158,0.0335940383374691,0.00784,0.1168
159,0.0373338982462883,0.0074,0.117
160,0.036016613245010376,0.00686,0.1168
161,0.006151342298835516,0.00688,0.1159
162,0.02452705428004265,0.0069,0.1187
163,0.00717355590313673,0.0069,0.1156
